loss_db,q_fit,phi0,phi1,rate_from_q_fit,e_x,e_z,p_xx,valid_rate
103.30330330330331,0.9330467539899053,0.0,3.141592653589793,2.6560158642201313e-07,0.04345077968856938,0.08423033854503541,4.677268193131435e-07,True
103.42342342342343,0.9330052477398553,0.0,3.141592653589793,2.6063603656355813e-07,0.04360084241386297,0.08449415613192839,4.6172019099445774e-07,True
103.54354354354355,0.9329633432976703,0.0,3.141592653589793,2.557405829753554e-07,0.04375268274485842,0.08476104641478736,4.5579486292988737e-07,True
103.66366366366367,0.9329210529062798,0.0,3.141592653589793,2.509142779716068e-07,0.04390631414605087,0.0850310301595068,4.4994961828636206e-07,True
103.78378378378379,0.9328783888086135,0.0,3.141592653589793,2.4615618692245224e-07,0.044061750342682594,0.08530412857941048,4.4418326102483916e-07,True
103.90390390390391,0.9328353632476006,0.0,3.141592653589793,2.414653880914919e-07,0.04421900532414887,0.08558036333566722,4.384946155063534e-07,True
104.02402402402403,0.9327919884661707,0.0,3.141592653589793,2.3684097240499284e-07,0.044378093347443234,0.08585975656113719,4.3288252610589606e-07,True
104.14414414414415,0.9327482767072532,0.0,3.141592653589793,2.3228204332054092e-07,0.04453902894063314,0.08614233085244802,4.2734585683396093e-07,True
104.26426426426427,0.9327042402137775,0.0,3.141592653589793,2.2778771663414747e-07,0.04470182690637832,0.08642810928305703,4.2188349096560657e-07,True
104.38438438438439,0.9326598912286731,0.0,3.141592653589793,2.233571203387868e-07,0.044866502325481505,0.08671711539957065,4.164943306768855e-07,True
104.50450450450451,0.9326152419948693,0.0,3.141592653589793,2.1898939441454404e-07,0.045033070560477166,0.08700937324253315,4.1117729668848605e-07,True
